P_ID,USER_ID,TIMESTAMP,YEAR,MONTH
P775,U775,12-04-2002,2002,4
P776,U776,13-04-2002,2002,4
P777,U777,15-04-2002,2002,4
P778,U778,15-04-2002,2002,4
P779,U779,16-04-2002,2002,4
P780,U780,17-04-2002,2002,4
P781,U781,17-04-2002,2002,4
P782,U782,18-04-2002,2002,4
P783,U783,18-04-2002,2002,4
P784,U784,19-04-2002,2002,4
P785,U785,19-04-2002,2002,4
P786,U786,20-04-2002,2002,4
P787,U787,21-04-2002,2002,4
P788,U788,24-04-2002,2002,4
P789,U789,25-04-2002,2002,4
P790,U790,26-04-2002,2002,4
P791,U791,28-04-2002,2002,4
P792,U792,28-04-2002,2002,4
P793,U793,29-04-2002,2002,4
P794,U794,30-04-2002,2002,4
P795,U795,02-05-2002,2002,5
P796,U796,03-05-2002,2002,5
P797,U797,05-05-2002,2002,5
P798,U798,05-05-2002,2002,5
P799,U799,06-05-2002,2002,5
P800,U800,06-05-2002,2002,5
P801,U801,06-05-2002,2002,5
P802,U802,06-05-2002,2002,5
P803,U803,07-05-2002,2002,5
P804,U804,08-05-2002,2002,5
P805,U805,10-05-2002,2002,5
P806,U806,14-05-2002,2002,5
P807,U807,14-05-2002,2002,5
P808,U808,14-05-2002,2002,5
P809,U809,14-05-2002,2002,5
P810,U810,16-05-2002,2002,5
P811,U811,17-05-2002,2002,5
P812,U812,17-05-2002,2002,5
P813,U813,17-05-2002,2002,5
P814,U814,19-05-2002,2002,5
P815,U815,19-05-2002,2002,5
P816,U816,19-05-2002,2002,5
P817,U817,20-05-2002,2002,5
P818,U818,21-05-2002,2002,5
P819,U819,22-05-2002,2002,5
P820,U820,22-05-2002,2002,5
P821,U821,22-05-2002,2002,5
P822,U822,24-05-2002,2002,5
P823,U823,25-05-2002,2002,5
P824,U824,26-05-2002,2002,5
P825,U825,26-05-2002,2002,5
P826,U826,27-05-2002,2002,5
P827,U827,27-05-2002,2002,5
P828,U828,28-05-2002,2002,5
P829,U829,28-05-2002,2002,5
P830,U830,30-05-2002,2002,5
P831,U831,01-06-2002,2002,6
P832,U832,02-06-2002,2002,6
P833,U833,03-06-2002,2002,6
P834,U834,03-06-2002,2002,6
P835,U835,04-06-2002,2002,6
P836,U836,04-06-2002,2002,6
P837,U837,05-06-2002,2002,6
P838,U838,10-06-2002,2002,6
P839,U839,11-06-2002,2002,6
P840,U840,12-06-2002,2002,6
P841,U841,13-06-2002,2002,6
P842,U842,14-06-2002,2002,6
P843,U843,15-06-2002,2002,6
P844,U844,15-06-2002,2002,6
P845,U845,16-06-2002,2002,6
P846,U846,16-06-2002,2002,6
P847,U847,16-06-2002,2002,6
P848,U848,17-06-2002,2002,6
P849,U849,17-06-2002,2002,6
P850,U850,20-06-2002,2002,6
P851,U851,20-06-2002,2002,6
P852,U852,20-06-2002,2002,6
P853,U853,22-06-2002,2002,6
P854,U854,23-06-2002,2002,6
P855,U855,24-06-2002,2002,6
P856,U856,24-06-2002,2002,6
P857,U857,26-06-2002,2002,6
P858,U858,28-06-2002,2002,6
P859,U859,28-06-2002,2002,6
P860,U860,28-06-2002,2002,6
P861,U861,30-06-2002,2002,6
P862,U862,01-07-2002,2002,7
P863,U863,02-07-2002,2002,7
P864,U864,03-07-2002,2002,7
P865,U865,03-07-2002,2002,7
P866,U866,04-07-2002,2002,7
P867,U867,05-07-2002,2002,7
P868,U868,07-07-2002,2002,7
P869,U869,07-07-2002,2002,7
P870,U870,07-07-2002,2002,7
P871,U871,07-07-2002,2002,7
P872,U872,08-07-2002,2002,7
P873,U873,08-07-2002,2002,7
P874,U874,09-07-2002,2002,7
P875,U875,09-07-2002,2002,7
P876,U876,10-07-2002,2002,7
P877,U877,11-07-2002,2002,7
P878,U878,12-07-2002,2002,7
P879,U879,13-07-2002,2002,7
P880,U880,13-07-2002,2002,7
P881,U881,15-07-2002,2002,7
P882,U882,15-07-2002,2002,7
P883,U883,16-07-2002,2002,7
P884,U884,17-07-2002,2002,7
P885,U885,18-07-2002,2002,7
P886,U886,18-07-2002,2002,7
P887,U887,19-07-2002,2002,7
P888,U888,19-07-2002,2002,7
P889,U889,21-07-2002,2002,7
P890,U890,23-07-2002,2002,7
P891,U891,23-07-2002,2002,7
P892,U892,23-07-2002,2002,7
P893,U893,23-07-2002,2002,7
P894,U894,24-07-2002,2002,7
P895,U895,28-07-2002,2002,7
P896,U896,29-07-2002,2002,7
P897,U897,29-07-2002,2002,7
P898,U898,01-08-2002,2002,8
P899,U899,01-08-2002,2002,8
P900,U900,01-08-2002,2002,8
P901,U901,02-08-2002,2002,8
P902,U902,02-08-2002,2002,8
P903,U903,02-08-2002,2002,8
P904,U904,03-08-2002,2002,8
P905,U905,04-08-2002,2002,8
P906,U906,05-08-2002,2002,8
P907,U907,05-08-2002,2002,8
P908,U908,07-08-2002,2002,8
P909,U909,08-08-2002,2002,8
P910,U910,09-08-2002,2002,8
P911,U911,11-08-2002,2002,8
P912,U912,11-08-2002,2002,8
P913,U913,11-08-2002,2002,8
P914,U914,12-08-2002,2002,8
P915,U915,14-08-2002,2002,8
P916,U916,15-08-2002,2002,8
P917,U917,19-08-2002,2002,8
P918,U918,19-08-2002,2002,8
P919,U919,20-08-2002,2002,8
P920,U920,20-08-2002,2002,8
P921,U921,22-08-2002,2002,8
P922,U922,22-08-2002,2002,8
P923,U923,24-08-2002,2002,8
P924,U924,26-08-2002,2002,8
P925,U925,27-08-2002,2002,8
P926,U926,28-08-2002,2002,8
P927,U927,28-08-2002,2002,8
P928,U928,28-08-2002,2002,8
P929,U929,29-08-2002,2002,8
P930,U930,30-08-2002,2002,8
P931,U931,30-08-2002,2002,8
P932,U932,30-08-2002,2002,8
P933,U933,01-09-2002,2002,9
P934,U934,01-09-2002,2002,9
P935,U935,02-09-2002,2002,9
P936,U936,03-09-2002,2002,9
P937,U937,03-09-2002,2002,9
P938,U938,04-09-2002,2002,9
P939,U939,05-09-2002,2002,9
P940,U940,07-09-2002,2002,9
P941,U941,08-09-2002,2002,9
P942,U942,09-09-2002,2002,9
P943,U943,09-09-2002,2002,9
P944,U944,10-09-2002,2002,9
P945,U945,12-09-2002,2002,9
P946,U946,12-09-2002,2002,9
P947,U947,13-09-2002,2002,9
P948,U948,13-09-2002,2002,9
P949,U949,14-09-2002,2002,9
P950,U950,14-09-2002,2002,9
P951,U951,15-09-2002,2002,9
P952,U952,17-09-2002,2002,9
P953,U953,17-09-2002,2002,9
P954,U954,17-09-2002,2002,9
P955,U955,18-09-2002,2002,9
P956,U956,19-09-2002,2002,9
P957,U957,19-09-2002,2002,9
P958,U958,19-09-2002,2002,9
P959,U959,19-09-2002,2002,9
P960,U960,22-09-2002,2002,9
P961,U961,24-09-2002,2002,9
P962,U962,24-09-2002,2002,9
P963,U963,25-09-2002,2002,9
P964,U964,25-09-2002,2002,9
P965,U965,26-09-2002,2002,9
P966,U966,29-09-2002,2002,9
P967,U967,30-09-2002,2002,9
P968,U968,02-10-2002,2002,10
P969,U969,02-10-2002,2002,10
P970,U970,02-10-2002,2002,10
P971,U971,04-10-2002,2002,10
P972,U972,05-10-2002,2002,10
P973,U973,07-10-2002,2002,10
P974,U974,08-10-2002,2002,10
P975,U975,08-10-2002,2002,10
P976,U976,09-10-2002,2002,10
P977,U977,09-10-2002,2002,10
P978,U978,10-10-2002,2002,10
P979,U979,10-10-2002,2002,10
P980,U980,11-10-2002,2002,10
P981,U981,13-10-2002,2002,10
P982,U982,13-10-2002,2002,10
P983,U983,14-10-2002,2002,10
P984,U984,15-10-2002,2002,10
P985,U985,15-10-2002,2002,10
P986,U986,16-10-2002,2002,10
P987,U987,17-10-2002,2002,10
P988,U988,17-10-2002,2002,10
P989,U989,17-10-2002,2002,10
P990,U990,18-10-2002,2002,10
P991,U991,19-10-2002,2002,10
P992,U992,22-10-2002,2002,10
P993,U993,23-10-2002,2002,10
P994,U994,25-10-2002,2002,10
P995,U995,27-10-2002,2002,10
P996,U996,28-10-2002,2002,10
P997,U997,29-10-2002,2002,10
P998,U998,31-10-2002,2002,10
P999,U999,31-10-2002,2002,10
P1000,U1000,02-11-2002,2002,11
P1001,U1001,03-11-2002,2002,11
P1002,U1002,04-11-2002,2002,11
P1003,U1003,05-11-2002,2002,11
P1004,U1004,05-11-2002,2002,11
P1005,U1005,05-11-2002,2002,11
P1006,U1006,06-11-2002,2002,11
P1007,U1007,07-11-2002,2002,11
P1008,U1008,07-11-2002,2002,11
P1009,U1009,07-11-2002,2002,11
P1010,U1010,07-11-2002,2002,11
P1011,U1011,07-11-2002,2002,11
P1012,U1012,08-11-2002,2002,11
P1013,U1013,10-11-2002,2002,11
P1014,U1014,10-11-2002,2002,11
P1015,U1015,11-11-2002,2002,11
P1016,U1016,12-11-2002,2002,11
P1017,U1017,12-11-2002,2002,11
P1018,U1018,12-11-2002,2002,11
P1019,U1019,12-11-2002,2002,11
P1020,U1020,12-11-2002,2002,11
P1021,U1021,14-11-2002,2002,11
P1022,U1022,15-11-2002,2002,11
P1023,U1023,15-11-2002,2002,11
P1024,U1024,18-11-2002,2002,11
P1025,U1025,18-11-2002,2002,11
P1026,U1026,19-11-2002,2002,11
P1027,U1027,21-11-2002,2002,11
P1028,U1028,23-11-2002,2002,11
P1029,U1029,24-11-2002,2002,11
P1030,U1030,24-11-2002,2002,11
P1031,U1031,25-11-2002,2002,11
P1032,U1032,25-11-2002,2002,11
P1033,U1033,25-11-2002,2002,11
P1034,U1034,25-11-2002,2002,11
P1035,U1035,26-11-2002,2002,11
P1036,U1036,26-11-2002,2002,11
P1037,U1037,26-11-2002,2002,11
P1038,U1038,26-11-2002,2002,11
P1039,U1039,27-11-2002,2002,11
P1040,U1040,28-11-2002,2002,11
P1041,U1041,28-11-2002,2002,11
P1042,U1042,29-11-2002,2002,11
P1043,U1043,01-12-2002,2002,12
P1044,U1044,01-12-2002,2002,12
P1045,U1045,01-12-2002,2002,12
P1046,U1046,01-12-2002,2002,12
P1047,U1047,02-12-2002,2002,12
P1048,U1048,02-12-2002,2002,12
P1049,U1049,02-12-2002,2002,12
P1050,U1050,03-12-2002,2002,12
P1051,U1051,03-12-2002,2002,12
P1052,U1052,03-12-2002,2002,12
P1053,U1053,04-12-2002,2002,12
P1054,U1054,04-12-2002,2002,12
P1055,U1055,05-12-2002,2002,12
P1056,U1056,05-12-2002,2002,12
P1057,U1057,05-12-2002,2002,12
P1058,U1058,06-12-2002,2002,12
P1059,U1059,06-12-2002,2002,12
P1060,U1060,07-12-2002,2002,12
P1061,U1061,07-12-2002,2002,12
P1062,U1062,07-12-2002,2002,12
P1063,U1063,07-12-2002,2002,12
P1064,U1064,08-12-2002,2002,12
P1065,U1065,09-12-2002,2002,12
P1066,U1066,09-12-2002,2002,12
P1067,U1067,09-12-2002,2002,12
P1068,U1068,09-12-2002,2002,12
P1069,U1069,10-12-2002,2002,12
P1070,U1070,11-12-2002,2002,12
P1071,U1071,12-12-2002,2002,12
P1072,U1072,12-12-2002,2002,12
P1073,U1073,12-12-2002,2002,12
P1074,U1074,12-12-2002,2002,12
P1075,U1075,13-12-2002,2002,12
P1076,U1076,13-12-2002,2002,12
P1077,U1077,13-12-2002,2002,12
P1078,U1078,13-12-2002,2002,12
P1079,U1079,14-12-2002,2002,12
P1080,U1080,15-12-2002,2002,12
P1081,U1081,15-12-2002,2002,12
P1082,U1082,16-12-2002,2002,12
P1083,U1083,16-12-2002,2002,12
P1084,U1084,16-12-2002,2002,12
P1085,U1085,16-12-2002,2002,12
P1086,U1086,17-12-2002,2002,12
P1087,U1087,18-12-2002,2002,12
P1088,U1088,19-12-2002,2002,12
P1089,U1089,19-12-2002,2002,12
P1090,U1090,19-12-2002,2002,12
P1091,U1091,20-12-2002,2002,12
P1092,U1092,20-12-2002,2002,12
P1093,U1093,21-12-2002,2002,12
P1094,U1094,21-12-2002,2002,12
P1095,U1095,22-12-2002,2002,12
P1096,U1096,22-12-2002,2002,12
P1097,U1097,22-12-2002,2002,12
P1098,U1098,23-12-2002,2002,12
P1099,U1099,23-12-2002,2002,12
P1100,U1100,23-12-2002,2002,12
P1101,U1101,24-12-2002,2002,12
P1102,U1102,25-12-2002,2002,12
P1103,U1103,25-12-2002,2002,12
P1104,U1104,25-12-2002,2002,12
P1105,U1105,26-12-2002,2002,12
P1106,U1106,26-12-2002,2002,12
P1107,U1107,26-12-2002,2002,12
P1108,U1108,27-12-2002,2002,12
P1109,U1109,27-12-2002,2002,12
P1110,U1110,28-12-2002,2002,12
P1111,U1111,28-12-2002,2002,12
P1112,U1112,28-12-2002,2002,12
P1113,U1113,29-12-2002,2002,12
P1114,U1114,29-12-2002,2002,12
P1115,U1115,30-12-2002,2002,12
P1116,U1116,30-12-2002,2002,12
P1117,U1117,30-12-2002,2002,12
P1118,U1118,31-12-2002,2002,12
P1119,U1119,01-01-2003,2003,1
P1120,U1120,01-01-2003,2003,1
P1121,U1121,02-01-2003,2003,1
P1122,U1122,02-01-2003,2003,1
P1123,U1123,02-01-2003,2003,1
P1124,U1124,02-01-2003,2003,1
P1125,U1125,03-01-2003,2003,1
P1126,U1126,03-01-2003,2003,1
P1127,U1127,03-01-2003,2003,1
P1128,U1128,03-01-2003,2003,1
P1129,U1129,03-01-2003,2003,1
P1130,U1130,06-01-2003,2003,1
P1131,U1131,06-01-2003,2003,1
P1132,U1132,06-01-2003,2003,1
P1133,U1133,07-01-2003,2003,1
P1134,U1134,07-01-2003,2003,1
P1135,U1135,08-01-2003,2003,1
P1136,U1136,08-01-2003,2003,1
P1137,U1137,09-01-2003,2003,1
P1138,U1138,10-01-2003,2003,1
P1139,U1139,10-01-2003,2003,1
P1140,U1140,11-01-2003,2003,1
P1141,U1141,11-01-2003,2003,1
P1142,U1142,11-01-2003,2003,1
P1143,U1143,12-01-2003,2003,1
P1144,U1144,13-01-2003,2003,1
P1145,U1145,13-01-2003,2003,1
P1146,U1146,14-01-2003,2003,1
P1147,U1147,15-01-2003,2003,1
P1148,U1148,16-01-2003,2003,1
P1149,U1149,16-01-2003,2003,1
P1150,U1150,16-01-2003,2003,1
P1151,U1151,16-01-2003,2003,1
P1152,U1152,16-01-2003,2003,1
P1153,U1153,17-01-2003,2003,1
P1154,U1154,17-01-2003,2003,1
P1155,U1155,17-01-2003,2003,1
P1156,U1156,17-01-2003,2003,1
P1157,U1157,18-01-2003,2003,1
P1158,U1158,19-01-2003,2003,1
P1159,U1159,20-01-2003,2003,1
P1160,U1160,21-01-2003,2003,1
P1161,U1161,21-01-2003,2003,1
P1162,U1162,21-01-2003,2003,1
P1163,U1163,22-01-2003,2003,1
P1164,U1164,22-01-2003,2003,1
P1165,U1165,22-01-2003,2003,1
P1166,U1166,22-01-2003,2003,1
P1167,U1167,24-01-2003,2003,1
P1168,U1168,24-01-2003,2003,1
P1169,U1169,24-01-2003,2003,1
P1170,U1170,24-01-2003,2003,1
P1171,U1171,25-01-2003,2003,1
P1172,U1172,25-01-2003,2003,1
P1173,U1173,26-01-2003,2003,1
P1174,U1174,26-01-2003,2003,1
P1175,U1175,27-01-2003,2003,1
P1176,U1176,27-01-2003,2003,1
P1177,U1177,27-01-2003,2003,1
P1178,U1178,28-01-2003,2003,1
P1179,U1179,28-01-2003,2003,1
P1180,U1180,28-01-2003,2003,1
P1181,U1181,28-01-2003,2003,1
P1182,U1182,29-01-2003,2003,1
P1183,U1183,29-01-2003,2003,1
P1184,U1184,29-01-2003,2003,1
P1185,U1185,30-01-2003,2003,1
P1186,U1186,30-01-2003,2003,1
P1187,U1187,31-01-2003,2003,1
P1188,U1188,31-01-2003,2003,1
P1189,U1189,01-02-2003,2003,2
P1190,U1190,01-02-2003,2003,2
P1191,U1191,01-02-2003,2003,2
P1192,U1192,01-02-2003,2003,2
P1193,U1193,01-02-2003,2003,2
P1194,U1194,01-02-2003,2003,2
P1195,U1195,02-02-2003,2003,2
P1196,U1196,02-02-2003,2003,2
P1197,U1197,02-02-2003,2003,2
P1198,U1198,02-02-2003,2003,2
P1199,U1199,03-02-2003,2003,2
P1200,U1200,04-02-2003,2003,2
P1201,U1201,04-02-2003,2003,2
P1202,U1202,05-02-2003,2003,2
P1203,U1203,05-02-2003,2003,2
P1204,U1204,05-02-2003,2003,2
P1205,U1205,05-02-2003,2003,2
P1206,U1206,06-02-2003,2003,2
P1207,U1207,06-02-2003,2003,2
P1208,U1208,06-02-2003,2003,2
P1209,U1209,07-02-2003,2003,2
P1210,U1210,07-02-2003,2003,2
P1211,U1211,07-02-2003,2003,2
P1212,U1212,07-02-2003,2003,2
P1213,U1213,08-02-2003,2003,2
P1214,U1214,08-02-2003,2003,2
P1215,U1215,08-02-2003,2003,2
P1216,U1216,08-02-2003,2003,2
P1217,U1217,08-02-2003,2003,2
P1218,U1218,10-02-2003,2003,2
P1219,U1219,11-02-2003,2003,2
P1220,U1220,11-02-2003,2003,2
P1221,U1221,11-02-2003,2003,2
P1222,U1222,12-02-2003,2003,2
P1223,U1223,13-02-2003,2003,2
P1224,U1224,14-02-2003,2003,2
P1225,U1225,14-02-2003,2003,2
P1226,U1226,15-02-2003,2003,2
P1227,U1227,15-02-2003,2003,2
P1228,U1228,15-02-2003,2003,2
P1229,U1229,16-02-2003,2003,2
P1230,U1230,17-02-2003,2003,2
P1231,U1231,17-02-2003,2003,2
P1232,U1232,18-02-2003,2003,2
P1233,U1233,18-02-2003,2003,2
P1234,U1234,19-02-2003,2003,2
P1235,U1235,19-02-2003,2003,2
P1236,U1236,20-02-2003,2003,2
P1237,U1237,20-02-2003,2003,2
P1238,U1238,20-02-2003,2003,2
P1239,U1239,20-02-2003,2003,2
P1240,U1240,20-02-2003,2003,2
P1241,U1241,20-02-2003,2003,2
P1242,U1242,20-02-2003,2003,2
P1243,U1243,21-02-2003,2003,2
P1244,U1244,21-02-2003,2003,2
P1245,U1245,22-02-2003,2003,2
P1246,U1246,23-02-2003,2003,2
P1247,U1247,23-02-2003,2003,2
P1248,U1248,24-02-2003,2003,2
P1249,U1249,24-02-2003,2003,2
P1250,U1250,25-02-2003,2003,2
P1251,U1251,25-02-2003,2003,2
P1252,U1252,25-02-2003,2003,2
P1253,U1253,27-02-2003,2003,2
P1254,U1254,27-02-2003,2003,2
P1255,U1255,27-02-2003,2003,2
P1256,U1256,28-02-2003,2003,2
P1257,U1257,28-02-2003,2003,2
P1258,U1258,28-02-2003,2003,2
P1259,U1259,28-02-2003,2003,2
P1260,U1260,28-02-2003,2003,2
P1261,U1261,28-02-2003,2003,2
P1262,U1262,01-03-2003,2003,3
P1263,U1263,02-03-2003,2003,3
P1264,U1264,03-03-2003,2003,3
P1265,U1265,04-03-2003,2003,3
P1266,U1266,04-03-2003,2003,3
P1267,U1267,04-03-2003,2003,3
P1268,U1268,05-03-2003,2003,3
P1269,U1269,05-03-2003,2003,3
P1270,U1270,05-03-2003,2003,3
P1271,U1271,06-03-2003,2003,3
P1272,U1272,06-03-2003,2003,3
P1273,U1273,06-03-2003,2003,3
P1274,U1274,06-03-2003,2003,3
P1275,U1275,07-03-2003,2003,3
P1276,U1276,08-03-2003,2003,3
P1277,U1277,08-03-2003,2003,3
P1278,U1278,08-03-2003,2003,3
P1279,U1279,09-03-2003,2003,3
P1280,U1280,09-03-2003,2003,3
P1281,U1281,11-03-2003,2003,3
P1282,U1282,11-03-2003,2003,3
P1283,U1283,11-03-2003,2003,3
P1284,U1284,12-03-2003,2003,3
P1285,U1285,12-03-2003,2003,3
P1286,U1286,13-03-2003,2003,3
P1287,U1287,13-03-2003,2003,3
P1288,U1288,14-03-2003,2003,3
P1289,U1289,14-03-2003,2003,3
P1290,U1290,14-03-2003,2003,3
P1291,U1291,14-03-2003,2003,3
P1292,U1292,15-03-2003,2003,3
P1293,U1293,15-03-2003,2003,3
P1294,U1294,18-03-2003,2003,3
P1295,U1295,19-03-2003,2003,3
P1296,U1296,19-03-2003,2003,3
P1297,U1297,19-03-2003,2003,3
P1298,U1298,19-03-2003,2003,3
P1299,U1299,20-03-2003,2003,3
P1300,U1300,20-03-2003,2003,3
P1301,U1301,20-03-2003,2003,3
P1302,U1302,20-03-2003,2003,3
P1303,U1303,20-03-2003,2003,3
P1304,U1304,20-03-2003,2003,3
P1305,U1305,21-03-2003,2003,3
P1306,U1306,22-03-2003,2003,3
P1307,U1307,22-03-2003,2003,3
P1308,U1308,23-03-2003,2003,3
P1309,U1309,23-03-2003,2003,3
P1310,U1310,23-03-2003,2003,3
P1311,U1311,23-03-2003,2003,3
P1312,U1312,24-03-2003,2003,3
P1313,U1313,24-03-2003,2003,3
P1314,U1314,24-03-2003,2003,3
P1315,U1315,24-03-2003,2003,3
P1316,U1316,25-03-2003,2003,3
P1317,U1317,26-03-2003,2003,3
P1318,U1318,27-03-2003,2003,3
P1319,U1319,28-03-2003,2003,3
P1320,U1320,29-03-2003,2003,3
P1321,U1321,30-03-2003,2003,3
P1322,U1322,30-03-2003,2003,3
P1323,U1323,31-03-2003,2003,3
P1324,U1324,01-04-2003,2003,4
P1325,U1325,02-04-2003,2003,4
P1326,U1326,02-04-2003,2003,4
P1327,U1327,03-04-2003,2003,4
P1328,U1328,04-04-2003,2003,4
P1329,U1329,05-04-2003,2003,4
P1330,U1330,05-04-2003,2003,4
P1331,U1331,06-04-2003,2003,4
P1332,U1332,07-04-2003,2003,4
P1333,U1333,07-04-2003,2003,4
P1334,U1334,08-04-2003,2003,4
P1335,U1335,08-04-2003,2003,4
P1336,U1336,10-04-2003,2003,4
P1337,U1337,10-04-2003,2003,4
P1338,U1338,10-04-2003,2003,4
P1339,U1339,11-04-2003,2003,4
P1340,U1340,11-04-2003,2003,4
P1341,U1341,12-04-2003,2003,4
P1342,U1342,12-04-2003,2003,4
P1343,U1343,13-04-2003,2003,4
P1344,U1344,13-04-2003,2003,4
P1345,U1345,13-04-2003,2003,4
P1346,U1346,13-04-2003,2003,4
P1347,U1347,13-04-2003,2003,4
P1348,U1348,13-04-2003,2003,4
P1349,U1349,15-04-2003,2003,4
P1350,U1350,15-04-2003,2003,4
P1351,U1351,15-04-2003,2003,4
P1352,U1352,15-04-2003,2003,4
P1353,U1353,16-04-2003,2003,4
P1354,U1354,16-04-2003,2003,4
P1355,U1355,17-04-2003,2003,4
P1356,U1356,17-04-2003,2003,4
P1357,U1357,17-04-2003,2003,4
P1358,U1358,17-04-2003,2003,4
P1359,U1359,18-04-2003,2003,4
P1360,U1360,18-04-2003,2003,4
P1361,U1361,20-04-2003,2003,4
P1362,U1362,20-04-2003,2003,4
P1363,U1363,20-04-2003,2003,4
P1364,U1364,20-04-2003,2003,4
P1365,U1365,20-04-2003,2003,4
P1366,U1366,20-04-2003,2003,4
P1367,U1367,21-04-2003,2003,4
P1368,U1368,21-04-2003,2003,4
P1369,U1369,21-04-2003,2003,4
P1370,U1370,22-04-2003,2003,4
P1371,U1371,22-04-2003,2003,4
P1372,U1372,23-04-2003,2003,4
P1373,U1373,24-04-2003,2003,4
P1374,U1374,24-04-2003,2003,4
P1375,U1375,25-04-2003,2003,4
P1376,U1376,25-04-2003,2003,4
P1377,U1377,26-04-2003,2003,4
P1378,U1378,26-04-2003,2003,4
P1379,U1379,27-04-2003,2003,4
P1380,U1380,28-04-2003,2003,4
P1381,U1381,29-04-2003,2003,4
P1382,U1382,29-04-2003,2003,4
P1383,U1383,30-04-2003,2003,4
P1384,U1384,01-05-2003,2003,5
P1385,U1385,02-05-2003,2003,5
P1386,U1386,02-05-2003,2003,5
P1387,U1387,02-05-2003,2003,5
P1388,U1388,03-05-2003,2003,5
P1389,U1389,04-05-2003,2003,5
P1390,U1390,04-05-2003,2003,5
P1391,U1391,04-05-2003,2003,5
P1392,U1392,04-05-2003,2003,5
P1393,U1393,04-05-2003,2003,5
P1394,U1394,06-05-2003,2003,5
P1395,U1395,06-05-2003,2003,5
P1396,U1396,06-05-2003,2003,5
P1397,U1397,06-05-2003,2003,5
P1398,U1398,07-05-2003,2003,5
P1399,U1399,07-05-2003,2003,5
P1400,U1400,08-05-2003,2003,5
P1401,U1401,09-05-2003,2003,5
P1402,U1402,10-05-2003,2003,5
P1403,U1403,10-05-2003,2003,5
P1404,U1404,10-05-2003,2003,5
P1405,U1405,11-05-2003,2003,5
P1406,U1406,12-05-2003,2003,5
P1407,U1407,12-05-2003,2003,5
P1408,U1408,12-05-2003,2003,5
P1409,U1409,12-05-2003,2003,5
P1410,U1410,13-05-2003,2003,5
P1411,U1411,13-05-2003,2003,5
P1412,U1412,14-05-2003,2003,5
P1413,U1413,14-05-2003,2003,5
P1414,U1414,14-05-2003,2003,5
P1415,U1415,15-05-2003,2003,5
P1416,U1416,15-05-2003,2003,5
P1417,U1417,16-05-2003,2003,5
P1418,U1418,17-05-2003,2003,5
P1419,U1419,17-05-2003,2003,5
P1420,U1420,18-05-2003,2003,5
P1421,U1421,18-05-2003,2003,5
P1422,U1422,18-05-2003,2003,5
P1423,U1423,19-05-2003,2003,5
P1424,U1424,20-05-2003,2003,5
P1425,U1425,20-05-2003,2003,5
P1426,U1426,20-05-2003,2003,5
P1427,U1427,21-05-2003,2003,5
P1428,U1428,22-05-2003,2003,5
P1429,U1429,24-05-2003,2003,5
P1430,U1430,27-05-2003,2003,5
P1431,U1431,28-05-2003,2003,5
P1432,U1432,28-05-2003,2003,5
P1433,U1433,29-05-2003,2003,5
P1434,U1434,29-05-2003,2003,5
P1435,U1435,30-05-2003,2003,5
P1436,U1436,30-05-2003,2003,5
P1437,U1437,30-05-2003,2003,5
P1438,U1438,30-05-2003,2003,5
P1439,U1439,31-05-2003,2003,5
P1440,U1440,01-06-2003,2003,6
P1441,U1441,01-06-2003,2003,6
P1442,U1442,02-06-2003,2003,6
P1443,U1443,03-06-2003,2003,6
P1444,U1444,03-06-2003,2003,6
P1445,U1445,04-06-2003,2003,6
P1446,U1446,06-06-2003,2003,6
P1447,U1447,06-06-2003,2003,6
P1448,U1448,07-06-2003,2003,6
P1449,U1449,07-06-2003,2003,6
P1450,U1450,07-06-2003,2003,6
P1451,U1451,07-06-2003,2003,6
P1452,U1452,07-06-2003,2003,6
P1453,U1453,09-06-2003,2003,6
P1454,U1454,09-06-2003,2003,6
P1455,U1455,10-06-2003,2003,6
P1456,U1456,10-06-2003,2003,6
P1457,U1457,11-06-2003,2003,6
P1458,U1458,11-06-2003,2003,6
P1459,U1459,11-06-2003,2003,6
P1460,U1460,11-06-2003,2003,6
P1461,U1461,11-06-2003,2003,6
P1462,U1462,12-06-2003,2003,6
P1463,U1463,13-06-2003,2003,6
P1464,U1464,13-06-2003,2003,6
P1465,U1465,13-06-2003,2003,6
P1466,U1466,15-06-2003,2003,6
P1467,U1467,15-06-2003,2003,6
P1468,U1468,15-06-2003,2003,6
P1469,U1469,16-06-2003,2003,6
P1470,U1470,16-06-2003,2003,6
P1471,U1471,17-06-2003,2003,6
P1472,U1472,17-06-2003,2003,6
P1473,U1473,18-06-2003,2003,6
P1474,U1474,19-06-2003,2003,6
P1475,U1475,20-06-2003,2003,6
P1476,U1476,20-06-2003,2003,6
P1477,U1477,20-06-2003,2003,6
P1478,U1478,23-06-2003,2003,6
P1479,U1479,23-06-2003,2003,6
P1480,U1480,23-06-2003,2003,6
P1481,U1481,24-06-2003,2003,6
P1482,U1482,24-06-2003,2003,6
P1483,U1483,26-06-2003,2003,6
P1484,U1484,27-06-2003,2003,6
P1485,U1485,29-06-2003,2003,6
P1486,U1486,29-06-2003,2003,6
P1487,U1487,30-06-2003,2003,6
P1488,U1488,30-06-2003,2003,6
P1489,U1489,30-06-2003,2003,6
P1490,U1490,01-07-2003,2003,7
P1491,U1491,01-07-2003,2003,7
P1492,U1492,02-07-2003,2003,7
P1493,U1493,02-07-2003,2003,7
P1494,U1494,02-07-2003,2003,7
P1495,U1495,02-07-2003,2003,7
